slot,epoch,has_block,block_root,confirmed,confirmed_root,confirmed_slot,confirmation_delay_slots,head_root,finalized_epoch,justified_epoch,num_attestations_injected,is_epoch_boundary,is_missed_slot,fcr_eval_duration_us
13942331,435697,true,0xb1bd06080e561e49d26dd082d94e66f06f4ff113e9458d68235d664260d0a8b5,true,0xb1bd06080e561e49d26dd082d94e66f06f4ff113e9458d68235d664260d0a8b5,13942331,0,0xb1bd06080e561e49d26dd082d94e66f06f4ff113e9458d68235d664260d0a8b5,435695,435696,1,false,false,0
13942332,435697,true,0xee0dea47d8e65b6acd143113c0ffb6d36fd701225898e8efe4100b8babccf4d4,true,0xee0dea47d8e65b6acd143113c0ffb6d36fd701225898e8efe4100b8babccf4d4,13942332,0,0xee0dea47d8e65b6acd143113c0ffb6d36fd701225898e8efe4100b8babccf4d4,435695,435696,2,false,false,0
13942333,435697,true,0x70b98a9c294c45171946318b1e26fbbff39c17fe8ec089dac56bad2c0b23a844,true,0x70b98a9c294c45171946318b1e26fbbff39c17fe8ec089dac56bad2c0b23a844,13942333,0,0x70b98a9c294c45171946318b1e26fbbff39c17fe8ec089dac56bad2c0b23a844,435695,435696,4,false,false,0
13942334,435697,true,0x78c3d84626c597d7af00bfd0b904a9f723e7b5e91799a8fe751acc2205329328,true,0x78c3d84626c597d7af00bfd0b904a9f723e7b5e91799a8fe751acc2205329328,13942334,0,0x78c3d84626c597d7af00bfd0b904a9f723e7b5e91799a8fe751acc2205329328,435695,435696,2,false,false,0
13942335,435697,true,0xa8b0c47f29977008992428f566254b7643b9606d25b8d49c6f157a1cdfd66662,true,0xa8b0c47f29977008992428f566254b7643b9606d25b8d49c6f157a1cdfd66662,13942335,0,0xa8b0c47f29977008992428f566254b7643b9606d25b8d49c6f157a1cdfd66662,435696,435697,7,false,false,0
13942336,435698,true,0x0b308fa28e2c126c237d6ee6ea2ae1c85bffc3ee72916b3297373117b96109a9,true,0x0b308fa28e2c126c237d6ee6ea2ae1c85bffc3ee72916b3297373117b96109a9,13942336,0,0x0b308fa28e2c126c237d6ee6ea2ae1c85bffc3ee72916b3297373117b96109a9,435696,435697,2,true,false,0
13942337,435698,true,0x9737857ef06ff734eeb2ed039168e7969a743ea5a0f563f9dcb094a63c531838,true,0x9737857ef06ff734eeb2ed039168e7969a743ea5a0f563f9dcb094a63c531838,13942337,0,0x9737857ef06ff734eeb2ed039168e7969a743ea5a0f563f9dcb094a63c531838,435696,435697,8,false,false,0
13942338,435698,true,0x0d9a7de6c9b4cce6fd5a97c2027ff434be868a8ffdf02bb7190ba57e2a9562a4,true,0x0d9a7de6c9b4cce6fd5a97c2027ff434be868a8ffdf02bb7190ba57e2a9562a4,13942338,0,0x0d9a7de6c9b4cce6fd5a97c2027ff434be868a8ffdf02bb7190ba57e2a9562a4,435696,435697,4,false,false,0
13942339,435698,true,0x4c5579d3e27700b1a5a18adde8b43cc386bed8e8cfdb48d754d2419333ad1620,true,0x4c5579d3e27700b1a5a18adde8b43cc386bed8e8cfdb48d754d2419333ad1620,13942339,0,0x4c5579d3e27700b1a5a18adde8b43cc386bed8e8cfdb48d754d2419333ad1620,435696,435697,2,false,false,0
13942340,435698,true,0xa62cd2dd079a9ac19a47e73b5e8cb84e4e572ed099d230e291b1fb3154179c44,true,0xa62cd2dd079a9ac19a47e73b5e8cb84e4e572ed099d230e291b1fb3154179c44,13942340,0,0xa62cd2dd079a9ac19a47e73b5e8cb84e4e572ed099d230e291b1fb3154179c44,435696,435697,3,false,false,0
13942341,435698,true,0x2e6448a35b67cac7fb632d04833b6acf3b7b23afeb2247569568e9f6c9cd75b8,true,0x2e6448a35b67cac7fb632d04833b6acf3b7b23afeb2247569568e9f6c9cd75b8,13942341,0,0x2e6448a35b67cac7fb632d04833b6acf3b7b23afeb2247569568e9f6c9cd75b8,435696,435697,4,false,false,0
13942342,435698,true,0xbe0ede4b2ef3a307c6fa6dacf1b6761b1b6119172c499b362bacbd266d73ff82,true,0xbe0ede4b2ef3a307c6fa6dacf1b6761b1b6119172c499b362bacbd266d73ff82,13942342,0,0xbe0ede4b2ef3a307c6fa6dacf1b6761b1b6119172c499b362bacbd266d73ff82,435696,435697,2,false,false,0
13942343,435698,true,0x71b61e04ee11412882b43864aa41ec0c98d7a26458d5dc719491f243c27f6782,true,0x71b61e04ee11412882b43864aa41ec0c98d7a26458d5dc719491f243c27f6782,13942343,0,0x71b61e04ee11412882b43864aa41ec0c98d7a26458d5dc719491f243c27f6782,435696,435697,2,false,false,0
13942344,435698,true,0xe6145ba21bea625f0bd9c7a6e5897e4f9cde17d0c70f33a5c05bf9b94d590e7f,true,0xe6145ba21bea625f0bd9c7a6e5897e4f9cde17d0c70f33a5c05bf9b94d590e7f,13942344,0,0xe6145ba21bea625f0bd9c7a6e5897e4f9cde17d0c70f33a5c05bf9b94d590e7f,435696,435697,2,false,false,0
13942345,435698,true,0x3ef1f330f3222f743561893e26bca83a54c3815fbeb1505c9c8ebdf2979fef41,true,0x3ef1f330f3222f743561893e26bca83a54c3815fbeb1505c9c8ebdf2979fef41,13942345,0,0x3ef1f330f3222f743561893e26bca83a54c3815fbeb1505c9c8ebdf2979fef41,435696,435697,3,false,false,0
13942346,435698,true,0x33d945ad69f0f42a7af4998cd3cbcb99baa724e438237d38c6e82e50d25f4e8c,true,0x33d945ad69f0f42a7af4998cd3cbcb99baa724e438237d38c6e82e50d25f4e8c,13942346,0,0x33d945ad69f0f42a7af4998cd3cbcb99baa724e438237d38c6e82e50d25f4e8c,435696,435697,2,false,false,0
13942347,435698,true,0x5dc5a8a8abd4d242ba06c118fa3876fa216055a663eee5df7d5586b7708f87d9,true,0x5dc5a8a8abd4d242ba06c118fa3876fa216055a663eee5df7d5586b7708f87d9,13942347,0,0x5dc5a8a8abd4d242ba06c118fa3876fa216055a663eee5df7d5586b7708f87d9,435696,435697,4,false,false,0
13942348,435698,true,0xfe9bdc440703eed1a8e1c2eafdd44a0918d81b9127dc6d84e51e1e7ad19a53cd,true,0xfe9bdc440703eed1a8e1c2eafdd44a0918d81b9127dc6d84e51e1e7ad19a53cd,13942348,0,0xfe9bdc440703eed1a8e1c2eafdd44a0918d81b9127dc6d84e51e1e7ad19a53cd,435696,435697,2,false,false,0
13942349,435698,true,0xc5eaad2a7ebe5e7d3e8a621441b0c77dcb07a0468d5ee32f96cd36f752b3a2d2,true,0xc5eaad2a7ebe5e7d3e8a621441b0c77dcb07a0468d5ee32f96cd36f752b3a2d2,13942349,0,0xc5eaad2a7ebe5e7d3e8a621441b0c77dcb07a0468d5ee32f96cd36f752b3a2d2,435696,435697,2,false,false,0
13942350,435698,true,0x1b6a800665b3a1e1635e5b28a2adcbbf6ac373a9b8689ec9343dd7cfb1832ce7,true,0x1b6a800665b3a1e1635e5b28a2adcbbf6ac373a9b8689ec9343dd7cfb1832ce7,13942350,0,0x1b6a800665b3a1e1635e5b28a2adcbbf6ac373a9b8689ec9343dd7cfb1832ce7,435696,435697,8,false,false,0
13942351,435698,true,0x22e70381dc53e8e9078985b5c956061261aa60b3080e1f235dea2f3083bb8fde,true,0x22e70381dc53e8e9078985b5c956061261aa60b3080e1f235dea2f3083bb8fde,13942351,0,0x22e70381dc53e8e9078985b5c956061261aa60b3080e1f235dea2f3083bb8fde,435696,435697,1,false,false,0
13942352,435698,true,0xaf0bc4d4e669c9bf9d6233e6630ed2c641989c5c53aef60901b8836ce4aa036a,true,0xaf0bc4d4e669c9bf9d6233e6630ed2c641989c5c53aef60901b8836ce4aa036a,13942352,0,0xaf0bc4d4e669c9bf9d6233e6630ed2c641989c5c53aef60901b8836ce4aa036a,435696,435697,3,false,false,0
13942353,435698,true,0x22ba58009b97ac4232f25505b5a36fa66417ba22e473c443e5041e9bb787132f,true,0x22ba58009b97ac4232f25505b5a36fa66417ba22e473c443e5041e9bb787132f,13942353,0,0x22ba58009b97ac4232f25505b5a36fa66417ba22e473c443e5041e9bb787132f,435696,435697,7,false,false,0
13942354,435698,true,0xd146c61bfd423764f898622362d69a1689ce5da4aa3b6effe43735e56e11afe4,true,0xd146c61bfd423764f898622362d69a1689ce5da4aa3b6effe43735e56e11afe4,13942354,0,0xd146c61bfd423764f898622362d69a1689ce5da4aa3b6effe43735e56e11afe4,435696,435697,4,false,false,0
13942355,435698,true,0xd542a90ef851532947c3850eb73dbcec0febc5b82025724cc08bbd3aa3760bbb,true,0xd542a90ef851532947c3850eb73dbcec0febc5b82025724cc08bbd3aa3760bbb,13942355,0,0xd542a90ef851532947c3850eb73dbcec0febc5b82025724cc08bbd3aa3760bbb,435696,435697,4,false,false,0
13942356,435698,true,0xc97f3ed6abfc0d6aed397528894b358970e8cefbed8bbc3cd6484fa3ceaf1b05,true,0xc97f3ed6abfc0d6aed397528894b358970e8cefbed8bbc3cd6484fa3ceaf1b05,13942356,0,0xc97f3ed6abfc0d6aed397528894b358970e8cefbed8bbc3cd6484fa3ceaf1b05,435696,435697,7,false,false,0
13942357,435698,true,0xfb145c0c8ff14cfda24806d2cbf3797842fa50775a534f71bf4787bf09e474aa,true,0xfb145c0c8ff14cfda24806d2cbf3797842fa50775a534f71bf4787bf09e474aa,13942357,0,0xfb145c0c8ff14cfda24806d2cbf3797842fa50775a534f71bf4787bf09e474aa,435696,435697,6,false,false,0
13942358,435698,true,0x64ed358eb69a6fa8b4eeaf2084de3c4b9c7c3f1cba714f423acdadbf42e06009,true,0x64ed358eb69a6fa8b4eeaf2084de3c4b9c7c3f1cba714f423acdadbf42e06009,13942358,0,0x64ed358eb69a6fa8b4eeaf2084de3c4b9c7c3f1cba714f423acdadbf42e06009,435696,435697,1,false,false,0
13942359,435698,true,0x3eeefc990e553c79ce7c61babaa238897556a7f997ab8a5cdfb0f7324650d2e9,true,0x3eeefc990e553c79ce7c61babaa238897556a7f997ab8a5cdfb0f7324650d2e9,13942359,0,0x3eeefc990e553c79ce7c61babaa238897556a7f997ab8a5cdfb0f7324650d2e9,435696,435697,7,false,false,0
13942360,435698,true,0x1c178b00ecf5b50a5f8dcad579656bb8efbb875673f6fb66c9e601c5b7b9ea8b,true,0x1c178b00ecf5b50a5f8dcad579656bb8efbb875673f6fb66c9e601c5b7b9ea8b,13942360,0,0x1c178b00ecf5b50a5f8dcad579656bb8efbb875673f6fb66c9e601c5b7b9ea8b,435696,435697,2,false,false,0
13942361,435698,true,0x10951f50416d133eceb4c07b205681fab65d388fb197f742d1c75b3fccd38265,true,0x10951f50416d133eceb4c07b205681fab65d388fb197f742d1c75b3fccd38265,13942361,0,0x10951f50416d133eceb4c07b205681fab65d388fb197f742d1c75b3fccd38265,435696,435697,2,false,false,0
13942362,435698,true,0xdf94511f99eda0bd5c5a577a84bbc25b5c1a18d7ec5af6d6941f9950da228c5f,true,0xdf94511f99eda0bd5c5a577a84bbc25b5c1a18d7ec5af6d6941f9950da228c5f,13942362,0,0xdf94511f99eda0bd5c5a577a84bbc25b5c1a18d7ec5af6d6941f9950da228c5f,435696,435697,1,false,false,0
13942363,435698,true,0xcb4491e728160ef87e7af96b607f1c6fb46ed4f75c91d0ce664b787e509ac1cd,true,0xcb4491e728160ef87e7af96b607f1c6fb46ed4f75c91d0ce664b787e509ac1cd,13942363,0,0xcb4491e728160ef87e7af96b607f1c6fb46ed4f75c91d0ce664b787e509ac1cd,435696,435697,3,false,false,0
13942364,435698,true,0xe0542eb68c8497ee99dbd90fceccdecff9e1df3e4a8fb0210a8afaa73e028489,true,0xe0542eb68c8497ee99dbd90fceccdecff9e1df3e4a8fb0210a8afaa73e028489,13942364,0,0xe0542eb68c8497ee99dbd90fceccdecff9e1df3e4a8fb0210a8afaa73e028489,435696,435697,7,false,false,0
13942365,435698,true,0x80090dd161d70adb425c33725060aa1ea9630a9d021efca0c25fd95234b99712,true,0x80090dd161d70adb425c33725060aa1ea9630a9d021efca0c25fd95234b99712,13942365,0,0x80090dd161d70adb425c33725060aa1ea9630a9d021efca0c25fd95234b99712,435696,435697,1,false,false,0
13942366,435698,true,0x541d53ee5318f313ad443cd3c63b4e7d8f9d2364cd8a3c31ce568ccb2c633f37,true,0x541d53ee5318f313ad443cd3c63b4e7d8f9d2364cd8a3c31ce568ccb2c633f37,13942366,0,0x541d53ee5318f313ad443cd3c63b4e7d8f9d2364cd8a3c31ce568ccb2c633f37,435696,435697,8,false,false,0
13942367,435698,true,0xebfa06eb5175462c62e3295ceb53fa55e18771782833aae0f57a43511b6ddb79,true,0xebfa06eb5175462c62e3295ceb53fa55e18771782833aae0f57a43511b6ddb79,13942367,0,0xebfa06eb5175462c62e3295ceb53fa55e18771782833aae0f57a43511b6ddb79,435697,435698,1,false,false,0
13942368,435699,true,0x2bb771d1a51d0d9ef04bb65c7525981d461a110a755f8fbe8b0af13370c85278,true,0x2bb771d1a51d0d9ef04bb65c7525981d461a110a755f8fbe8b0af13370c85278,13942368,0,0x2bb771d1a51d0d9ef04bb65c7525981d461a110a755f8fbe8b0af13370c85278,435697,435698,8,true,false,0
13942369,435699,true,0xa1cbb325ed79b053edc123079adfb8035689f4a69152b5fec5d2a5ad7452bf48,true,0xa1cbb325ed79b053edc123079adfb8035689f4a69152b5fec5d2a5ad7452bf48,13942369,0,0xa1cbb325ed79b053edc123079adfb8035689f4a69152b5fec5d2a5ad7452bf48,435697,435698,6,false,false,0
13942370,435699,true,0xc9edbd3f89c0be18d3a31a52b9ae64504b0e94aa301d1060cc78ead24cfc69c3,true,0xc9edbd3f89c0be18d3a31a52b9ae64504b0e94aa301d1060cc78ead24cfc69c3,13942370,0,0xc9edbd3f89c0be18d3a31a52b9ae64504b0e94aa301d1060cc78ead24cfc69c3,435697,435698,7,false,false,0
13942371,435699,true,0xed0b40829ed2b372626223a5e96f3a8e820a95325bd76587adb28c0542df71fe,true,0xed0b40829ed2b372626223a5e96f3a8e820a95325bd76587adb28c0542df71fe,13942371,0,0xed0b40829ed2b372626223a5e96f3a8e820a95325bd76587adb28c0542df71fe,435697,435698,4,false,false,0
13942372,435699,true,0x052e2e3ea81add13f89766403f917b74bed1e136a4941cfa6b1d2b12c7e285ca,true,0x052e2e3ea81add13f89766403f917b74bed1e136a4941cfa6b1d2b12c7e285ca,13942372,0,0x052e2e3ea81add13f89766403f917b74bed1e136a4941cfa6b1d2b12c7e285ca,435697,435698,8,false,false,0
13942373,435699,true,0x3d55e249b0083b60808bbfe05519f43e4ce23361952a67dec9038de629cd82f9,true,0x3d55e249b0083b60808bbfe05519f43e4ce23361952a67dec9038de629cd82f9,13942373,0,0x3d55e249b0083b60808bbfe05519f43e4ce23361952a67dec9038de629cd82f9,435697,435698,2,false,false,0
13942374,435699,true,0xbf7e6e2a36c10f3234ba588d689a462340a15957072ab7403b95e7f136347ea9,true,0xbf7e6e2a36c10f3234ba588d689a462340a15957072ab7403b95e7f136347ea9,13942374,0,0xbf7e6e2a36c10f3234ba588d689a462340a15957072ab7403b95e7f136347ea9,435697,435698,1,false,false,0
13942375,435699,true,0xc9fe790b1870e582d4187e8dbbf0e786c035a3554ae09ea156178ca90b081805,true,0xc9fe790b1870e582d4187e8dbbf0e786c035a3554ae09ea156178ca90b081805,13942375,0,0xc9fe790b1870e582d4187e8dbbf0e786c035a3554ae09ea156178ca90b081805,435697,435698,8,false,false,0
13942376,435699,false,0xc9fe790b1870e582d4187e8dbbf0e786c035a3554ae09ea156178ca90b081805,true,0xc9fe790b1870e582d4187e8dbbf0e786c035a3554ae09ea156178ca90b081805,13942375,1,0xc9fe790b1870e582d4187e8dbbf0e786c035a3554ae09ea156178ca90b081805,435697,435698,8,false,true,0
13942377,435699,true,0xe7df9513afcc8f9bbb9b74915375629fd7a25a6bf7a08dd85307967769c4f75d,false,0xc9fe790b1870e582d4187e8dbbf0e786c035a3554ae09ea156178ca90b081805,13942375,2,0xe7df9513afcc8f9bbb9b74915375629fd7a25a6bf7a08dd85307967769c4f75d,435697,435698,2,false,false,0
13942378,435699,true,0x3a40683950b75d207e37660eacea2d9c423d3fc53cb6a8fedd53bd1bccee4348,true,0x3a40683950b75d207e37660eacea2d9c423d3fc53cb6a8fedd53bd1bccee4348,13942378,0,0x3a40683950b75d207e37660eacea2d9c423d3fc53cb6a8fedd53bd1bccee4348,435697,435698,2,false,false,0
13942379,435699,true,0xd2b687905196469b792398b0225d8d91b3eb1bfb743c23a51d7e9f115c57db2e,true,0xd2b687905196469b792398b0225d8d91b3eb1bfb743c23a51d7e9f115c57db2e,13942379,0,0xd2b687905196469b792398b0225d8d91b3eb1bfb743c23a51d7e9f115c57db2e,435697,435698,4,false,false,0
13942380,435699,true,0x35c787295ed61baf29b41f5f653ef9570e806b1d84666dd4193c48716bef7866,true,0x35c787295ed61baf29b41f5f653ef9570e806b1d84666dd4193c48716bef7866,13942380,0,0x35c787295ed61baf29b41f5f653ef9570e806b1d84666dd4193c48716bef7866,435697,435698,3,false,false,0
13942381,435699,true,0xb3dc30498efff9952bc7bb54a189926dfde70c31438656a0374e45a7e5c24391,true,0xb3dc30498efff9952bc7bb54a189926dfde70c31438656a0374e45a7e5c24391,13942381,0,0xb3dc30498efff9952bc7bb54a189926dfde70c31438656a0374e45a7e5c24391,435697,435698,2,false,false,0
13942382,435699,true,0xfef906e5c20a6566b6691e0708089d9d24a17034246bd52101bbaefaddd196cb,true,0xfef906e5c20a6566b6691e0708089d9d24a17034246bd52101bbaefaddd196cb,13942382,0,0xfef906e5c20a6566b6691e0708089d9d24a17034246bd52101bbaefaddd196cb,435697,435698,5,false,false,0
13942383,435699,true,0x682ab5e9f91fa695ca33ecb5767d9fc5330778fd57bdcd140bcba1f3fc2a8c8b,true,0x682ab5e9f91fa695ca33ecb5767d9fc5330778fd57bdcd140bcba1f3fc2a8c8b,13942383,0,0x682ab5e9f91fa695ca33ecb5767d9fc5330778fd57bdcd140bcba1f3fc2a8c8b,435697,435698,1,false,false,0
13942384,435699,true,0x92a92dd1566abcb3f52133647f6dbbd374ea6b949b34d59837789d7f09b5a5cb,true,0x92a92dd1566abcb3f52133647f6dbbd374ea6b949b34d59837789d7f09b5a5cb,13942384,0,0x92a92dd1566abcb3f52133647f6dbbd374ea6b949b34d59837789d7f09b5a5cb,435697,435698,4,false,false,0
13942385,435699,true,0xc7751e98f3f534649d4deb9019742b261183864e3ae6faabf8a7cbc594fc3194,true,0xc7751e98f3f534649d4deb9019742b261183864e3ae6faabf8a7cbc594fc3194,13942385,0,0xc7751e98f3f534649d4deb9019742b261183864e3ae6faabf8a7cbc594fc3194,435697,435698,2,false,false,0
13942386,435699,true,0x471306b70919f460a739f9f472652f993665bf6b316805f23627c9f62ed1d48b,true,0xc7751e98f3f534649d4deb9019742b261183864e3ae6faabf8a7cbc594fc3194,13942385,1,0x471306b70919f460a739f9f472652f993665bf6b316805f23627c9f62ed1d48b,435697,435698,2,false,false,0
13942387,435699,true,0x6c4f9b6194b5870f747904f35ca53136d49dd34191f01e176c433e3f0d57dc91,true,0x6c4f9b6194b5870f747904f35ca53136d49dd34191f01e176c433e3f0d57dc91,13942387,0,0x6c4f9b6194b5870f747904f35ca53136d49dd34191f01e176c433e3f0d57dc91,435697,435698,7,false,false,0
13942388,435699,true,0x2e3a131dd93db593d586a33aaeca00a0ef19476050a0d90e06ff8996754819e5,true,0x2e3a131dd93db593d586a33aaeca00a0ef19476050a0d90e06ff8996754819e5,13942388,0,0x2e3a131dd93db593d586a33aaeca00a0ef19476050a0d90e06ff8996754819e5,435697,435698,4,false,false,0
13942389,435699,true,0x6cc4d6e495da6d64a0263d595b0d18a21e84ec8dbe44792cfa5dde80644545f2,true,0x6cc4d6e495da6d64a0263d595b0d18a21e84ec8dbe44792cfa5dde80644545f2,13942389,0,0x6cc4d6e495da6d64a0263d595b0d18a21e84ec8dbe44792cfa5dde80644545f2,435697,435698,5,false,false,0
13942390,435699,true,0x40beede0bd38538dd3ac2d49e30689ba799780def18a591b7c73b783aee8dd1a,true,0x40beede0bd38538dd3ac2d49e30689ba799780def18a591b7c73b783aee8dd1a,13942390,0,0x40beede0bd38538dd3ac2d49e30689ba799780def18a591b7c73b783aee8dd1a,435697,435698,2,false,false,0
13942391,435699,true,0xead1cac0c5d4cc5357ae809ea94b9fd2cb7f1bcf545926fc2c6c7f0c71782dff,true,0xead1cac0c5d4cc5357ae809ea94b9fd2cb7f1bcf545926fc2c6c7f0c71782dff,13942391,0,0xead1cac0c5d4cc5357ae809ea94b9fd2cb7f1bcf545926fc2c6c7f0c71782dff,435697,435698,8,false,false,0
13942392,435699,true,0x34ecbefa49506f13206a5801e19929c4175ebfc614b794e08045ba4ddd6f0c2e,true,0x34ecbefa49506f13206a5801e19929c4175ebfc614b794e08045ba4ddd6f0c2e,13942392,0,0x34ecbefa49506f13206a5801e19929c4175ebfc614b794e08045ba4ddd6f0c2e,435697,435698,8,false,false,0
13942393,435699,true,0x9a2955f842d5debde0889de64389e40702f80ce4ae799eaad755f99f49d7ba46,true,0x9a2955f842d5debde0889de64389e40702f80ce4ae799eaad755f99f49d7ba46,13942393,0,0x9a2955f842d5debde0889de64389e40702f80ce4ae799eaad755f99f49d7ba46,435697,435698,3,false,false,0
13942394,435699,true,0x756f1168a698433e6c5faaa693669a4dfbdf615cfbec5d3948cfba1be213cf3f,true,0x756f1168a698433e6c5faaa693669a4dfbdf615cfbec5d3948cfba1be213cf3f,13942394,0,0x756f1168a698433e6c5faaa693669a4dfbdf615cfbec5d3948cfba1be213cf3f,435697,435698,8,false,false,0
13942395,435699,true,0x12c0ac373cdc826c4632e22642ad9e868c5524c2f2b32dbbb63c7754cd057c4e,true,0x12c0ac373cdc826c4632e22642ad9e868c5524c2f2b32dbbb63c7754cd057c4e,13942395,0,0x12c0ac373cdc826c4632e22642ad9e868c5524c2f2b32dbbb63c7754cd057c4e,435697,435698,2,false,false,0
13942396,435699,true,0x4c4ca6d8d20101b13e9b57bc5499cd853c86309a0af7ff46f3ac68028d1af5ae,true,0x4c4ca6d8d20101b13e9b57bc5499cd853c86309a0af7ff46f3ac68028d1af5ae,13942396,0,0x4c4ca6d8d20101b13e9b57bc5499cd853c86309a0af7ff46f3ac68028d1af5ae,435697,435698,8,false,false,0
13942397,435699,true,0x3ac6103a18712cb24aab2b4b44dfaea7668fb038a9106a8b2e03b40a00d26de9,true,0x3ac6103a18712cb24aab2b4b44dfaea7668fb038a9106a8b2e03b40a00d26de9,13942397,0,0x3ac6103a18712cb24aab2b4b44dfaea7668fb038a9106a8b2e03b40a00d26de9,435697,435698,7,false,false,0
13942398,435699,true,0x2dbc47f4d2ad541645f14941cdf1cec8736402d18b875174118916f35cf9eaa0,true,0x2dbc47f4d2ad541645f14941cdf1cec8736402d18b875174118916f35cf9eaa0,13942398,0,0x2dbc47f4d2ad541645f14941cdf1cec8736402d18b875174118916f35cf9eaa0,435697,435698,2,false,false,0
13942399,435699,true,0xf36d688b71e28fa4a9068f50a7a6eb2ae606d36aba52c61d2567764c1be501f1,true,0xf36d688b71e28fa4a9068f50a7a6eb2ae606d36aba52c61d2567764c1be501f1,13942399,0,0xf36d688b71e28fa4a9068f50a7a6eb2ae606d36aba52c61d2567764c1be501f1,435698,435699,3,false,false,0
13942400,435700,true,0x1d3e441d9b31086a4e8531a447340cd664f8a8b934adb5599a5cce668a16b1af,true,0x1d3e441d9b31086a4e8531a447340cd664f8a8b934adb5599a5cce668a16b1af,13942400,0,0x1d3e441d9b31086a4e8531a447340cd664f8a8b934adb5599a5cce668a16b1af,435698,435699,7,true,false,0
13942401,435700,true,0xe76410c89daeac86bb4f010637ef2179584831f5e012c60feddff2900f06dd5c,true,0xe76410c89daeac86bb4f010637ef2179584831f5e012c60feddff2900f06dd5c,13942401,0,0xe76410c89daeac86bb4f010637ef2179584831f5e012c60feddff2900f06dd5c,435698,435699,5,false,false,0
13942402,435700,true,0xc40f25c626866e9179f8a9c7381521fdd285c15e5a25aa51b70f91b0cf58ae03,true,0xc40f25c626866e9179f8a9c7381521fdd285c15e5a25aa51b70f91b0cf58ae03,13942402,0,0xc40f25c626866e9179f8a9c7381521fdd285c15e5a25aa51b70f91b0cf58ae03,435698,435699,6,false,false,0
13942403,435700,true,0x504daf3382b0f80f24999e7cf48a6e50077f3995326cbbb51b1bd98922c723b5,true,0x504daf3382b0f80f24999e7cf48a6e50077f3995326cbbb51b1bd98922c723b5,13942403,0,0x504daf3382b0f80f24999e7cf48a6e50077f3995326cbbb51b1bd98922c723b5,435698,435699,1,false,false,0
13942404,435700,true,0x37566ef6694e88ee0cd8bcf7ec25bbb37f09550b02f455ad6864c29c9cd31cb0,true,0x37566ef6694e88ee0cd8bcf7ec25bbb37f09550b02f455ad6864c29c9cd31cb0,13942404,0,0x37566ef6694e88ee0cd8bcf7ec25bbb37f09550b02f455ad6864c29c9cd31cb0,435698,435699,7,false,false,0
13942405,435700,true,0xc15d334b3f8878db078c237aec6ecc47c79f3d942690bd7c7d077187fca364c0,true,0xc15d334b3f8878db078c237aec6ecc47c79f3d942690bd7c7d077187fca364c0,13942405,0,0xc15d334b3f8878db078c237aec6ecc47c79f3d942690bd7c7d077187fca364c0,435698,435699,1,false,false,0
13942406,435700,true,0x30e56de19911ed3750b3c265ede3e97af7bb80a0c299f63299cb6657efde7796,true,0x30e56de19911ed3750b3c265ede3e97af7bb80a0c299f63299cb6657efde7796,13942406,0,0x30e56de19911ed3750b3c265ede3e97af7bb80a0c299f63299cb6657efde7796,435698,435699,8,false,false,0
13942407,435700,true,0xcaf9f886822b3770a6fd88cb15fcad99f1df23a33a9b04f980572f6c4af94151,true,0xcaf9f886822b3770a6fd88cb15fcad99f1df23a33a9b04f980572f6c4af94151,13942407,0,0xcaf9f886822b3770a6fd88cb15fcad99f1df23a33a9b04f980572f6c4af94151,435698,435699,5,false,false,0
13942408,435700,true,0x1d9a23ceaf6386236f7a2fd05329e262541af02d0800d531b1821be996a589f1,true,0x1d9a23ceaf6386236f7a2fd05329e262541af02d0800d531b1821be996a589f1,13942408,0,0x1d9a23ceaf6386236f7a2fd05329e262541af02d0800d531b1821be996a589f1,435698,435699,6,false,false,0
13942409,435700,true,0x6ac0e5789ca6ecc6ce22759379ee05963c1b5f3f60fe05ae2c9ea061069c418d,true,0x6ac0e5789ca6ecc6ce22759379ee05963c1b5f3f60fe05ae2c9ea061069c418d,13942409,0,0x6ac0e5789ca6ecc6ce22759379ee05963c1b5f3f60fe05ae2c9ea061069c418d,435698,435699,4,false,false,0
13942410,435700,true,0x9b40209493e6e62b630cc86b19603ddd19d3990f017d3a988fb8c797a968be23,true,0x9b40209493e6e62b630cc86b19603ddd19d3990f017d3a988fb8c797a968be23,13942410,0,0x9b40209493e6e62b630cc86b19603ddd19d3990f017d3a988fb8c797a968be23,435698,435699,3,false,false,0
13942411,435700,true,0xe82d9eb8c5b59b099c5cb0e93328659173708e2b7ce9dfcd8d4dea78f1ba6d01,true,0xe82d9eb8c5b59b099c5cb0e93328659173708e2b7ce9dfcd8d4dea78f1ba6d01,13942411,0,0xe82d9eb8c5b59b099c5cb0e93328659173708e2b7ce9dfcd8d4dea78f1ba6d01,435698,435699,3,false,false,0
13942412,435700,true,0xbd1b1fa17cb8e6db6679a76785f2311adbd9e965885f30793255d274c990bb11,true,0xbd1b1fa17cb8e6db6679a76785f2311adbd9e965885f30793255d274c990bb11,13942412,0,0xbd1b1fa17cb8e6db6679a76785f2311adbd9e965885f30793255d274c990bb11,435698,435699,2,false,false,0
13942413,435700,true,0x1286dad51712a9d2cec5f9095182e31f3e07da26734d33b5aad94dc78c29a6a6,true,0x1286dad51712a9d2cec5f9095182e31f3e07da26734d33b5aad94dc78c29a6a6,13942413,0,0x1286dad51712a9d2cec5f9095182e31f3e07da26734d33b5aad94dc78c29a6a6,435698,435699,3,false,false,0
